Class, Methods, Cyclomatic Complexity, Parameters
org.apache.commons.collections4.IteratorUtils, public static Iterator<E> chainedIterator(final Collection<Iterator<? extends E>> iterators), 1, Collection<Iterator<? extends E>>/
org.apache.commons.collections4.IteratorUtils, public static Iterator<E> collatedIterator(final Comparator<? super E> comparator, final Iterator<? extends E> iterator1, final Iterator<? extends E> iterator2), 2, Comparator<? super E>/Iterator<? extends E>/Iterator<? extends E>/
org.apache.commons.collections4.IteratorUtils, public static Iterator<E> collatedIterator(final Comparator<? super E> comparator, final Iterator<? extends E>... iterators), 2, Comparator<? super E>/Iterator<? extends E>/
org.apache.commons.collections4.IteratorUtils, public static Iterator<E> collatedIterator(final Comparator<? super E> comparator, final Collection<Iterator<? extends E>> iterators), 2, Comparator<? super E>/Collection<Iterator<? extends E>>/
org.apache.commons.collections4.IteratorUtils, public static Iterator<E> objectGraphIterator(final E root, final Transformer<? super E, ? extends E> transformer), 1, E/Transformer<? super E,? extends E>/
org.apache.commons.collections4.IteratorUtils, public static Iterator<O> transformedIterator(final Iterator<? extends I> iterator, final Transformer<? super I, ? extends O> transformer), 1, Iterator<? extends I>/Transformer<? super I,? extends O>/
org.apache.commons.collections4.IteratorUtils, public static Iterator<E> filteredIterator(final Iterator<? extends E> iterator, final Predicate<? super E> predicate), 1, Iterator<? extends E>/Predicate<? super E>/
org.apache.commons.collections4.IteratorUtils, public static ListIterator<E> filteredListIterator(final ListIterator<? extends E> listIterator, final Predicate<? super E> predicate), 1, ListIterator<? extends E>/Predicate<? super E>/
org.apache.commons.collections4.IteratorUtils, public static ResettableIterator<E> loopingIterator(final Collection<? extends E> collection), 1, Collection<? extends E>/
org.apache.commons.collections4.IteratorUtils, public static ResettableListIterator<E> loopingListIterator(final List<E> list), 1, List<E>/
org.apache.commons.collections4.IteratorUtils, public static NodeListIterator nodeListIterator(final NodeList nodeList), 1, NodeList/
org.apache.commons.collections4.IteratorUtils, public static NodeListIterator nodeListIterator(final Node node), 1, Node/
org.apache.commons.collections4.IteratorUtils, public static Iterator<E> peekingIterator(final Iterator<? extends E> iterator), 1, Iterator<? extends E>/
org.apache.commons.collections4.IteratorUtils, public static Iterator<E> pushbackIterator(final Iterator<? extends E> iterator), 1, Iterator<? extends E>/
org.apache.commons.collections4.IteratorUtils, public static SkippingIterator<E> skippingIterator(final Iterator<E> iterator, final long offset), 1, Iterator<E>/long/
org.apache.commons.collections4.IteratorUtils, public static ZippingIterator<E> zippingIterator(final Iterator<? extends E> a, final Iterator<? extends E> b), 1, Iterator<? extends E>/Iterator<? extends E>/
org.apache.commons.collections4.IteratorUtils, public static ZippingIterator<E> zippingIterator(final Iterator<? extends E> a, final Iterator<? extends E> b, final Iterator<? extends E> c), 1, Iterator<? extends E>/Iterator<? extends E>/Iterator<? extends E>/
org.apache.commons.collections4.IteratorUtils, public static ZippingIterator<E> zippingIterator(final Iterator<? extends E>... iterators), 1, Iterator<? extends E>/
org.apache.commons.collections4.IteratorUtils, public static Iterator<E> asIterator(final Enumeration<? extends E> enumeration), 1, Enumeration<? extends E>/
org.apache.commons.collections4.IteratorUtils, public static Iterator<E> asIterator(final Enumeration<? extends E> enumeration, final Collection<? super E> removeCollection), 1, Enumeration<? extends E>/Collection<? super E>/
org.apache.commons.collections4.IteratorUtils, public static Enumeration<E> asEnumeration(final Iterator<? extends E> iterator), 1, Iterator<? extends E>/
org.apache.commons.collections4.IteratorUtils, public static Iterable<E> asIterable(final Iterator<? extends E> iterator), 1, Iterator<? extends E>/
org.apache.commons.collections4.IteratorUtils, public static Iterable<E> asMultipleUseIterable(final Iterator<? extends E> iterator), 1, Iterator<? extends E>/
org.apache.commons.collections4.IteratorUtils, public static ListIterator<E> toListIterator(final Iterator<? extends E> iterator), 1, Iterator<? extends E>/
org.apache.commons.collections4.IteratorUtils, public static Object[] toArray(final Iterator<?> iterator), 1, Iterator<?>/
org.apache.commons.collections4.IteratorUtils, public static E[] toArray(final Iterator<? extends E> iterator, final Class<E> arrayClass), 1, Iterator<? extends E>/Class<E>/
org.apache.commons.collections4.IteratorUtils, public static List<E> toList(final Iterator<? extends E> iterator), 1, Iterator<? extends E>/
org.apache.commons.collections4.IteratorUtils, public static List<E> toList(final Iterator<? extends E> iterator, final int estimatedSize), 3, Iterator<? extends E>/int/
org.apache.commons.collections4.IteratorUtils, public static Iterator<?> getIterator(final Object obj), 13, Object/
org.apache.commons.collections4.IteratorUtils, public static void forEach(final Iterator<E> iterator, final Closure<? super E> closure), 3, Iterator<E>/Closure<? super E>/
org.apache.commons.collections4.IteratorUtils, public static E forEachButLast(final Iterator<E> iterator, final Closure<? super E> closure), 4, Iterator<E>/Closure<? super E>/
org.apache.commons.collections4.IteratorUtils, public static E find(final Iterator<E> iterator, final Predicate<? super E> predicate), 4, Iterator<E>/Predicate<? super E>/
org.apache.commons.collections4.IteratorUtils, public static int indexOf(final Iterator<E> iterator, final Predicate<? super E> predicate), 4, Iterator<E>/Predicate<? super E>/
org.apache.commons.collections4.IteratorUtils, public static boolean matchesAny(final Iterator<E> iterator, final Predicate<? super E> predicate), 1, Iterator<E>/Predicate<? super E>/
org.apache.commons.collections4.IteratorUtils, public static boolean matchesAll(final Iterator<E> iterator, final Predicate<? super E> predicate), 4, Iterator<E>/Predicate<? super E>/
org.apache.commons.collections4.IteratorUtils, public static boolean isEmpty(final Iterator<?> iterator), 1, Iterator<?>/
org.apache.commons.collections4.IteratorUtils, public static boolean contains(final Iterator<E> iterator, final Object object), 1, Iterator<E>/Object/
org.apache.commons.collections4.IteratorUtils, public static E get(final Iterator<E> iterator, final int index), 3, Iterator<E>/int/
org.apache.commons.collections4.IteratorUtils, public static E first(final Iterator<E> iterator), 1, Iterator<E>/
org.apache.commons.collections4.IteratorUtils, public static int size(final Iterator<?> iterator), 3, Iterator<?>/
org.apache.commons.collections4.IteratorUtils, public static String toString(final Iterator<E> iterator), 1, Iterator<E>/
org.apache.commons.collections4.IteratorUtils, public static String toString(final Iterator<E> iterator, final Transformer<? super E, String> transformer), 1, Iterator<E>/Transformer<? super E,String>/
org.apache.commons.collections4.IteratorUtils, public static String toString(final Iterator<E> iterator, final Transformer<? super E, String> transformer, final String delimiter, final String prefix, final String suffix), 4, Iterator<E>/Transformer<? super E,String>/String/String/String/
org.apache.commons.collections4.Bag,  int getCount(Object object), 1, Object/
org.apache.commons.collections4.Bag,  boolean add(E object), 1, E/
org.apache.commons.collections4.Bag,  boolean add(E object, int nCopies), 1, E/int/
org.apache.commons.collections4.Bag,  boolean remove(Object object), 1, Object/
org.apache.commons.collections4.Bag,  boolean remove(Object object, int nCopies), 1, Object/int/
org.apache.commons.collections4.Bag,  Set<E> uniqueSet(), 1, none
org.apache.commons.collections4.Bag,  int size(), 1, none
org.apache.commons.collections4.Bag,  boolean containsAll(Collection<?> coll), 1, Collection<?>/
org.apache.commons.collections4.Bag,  boolean removeAll(Collection<?> coll), 1, Collection<?>/
org.apache.commons.collections4.Bag,  boolean retainAll(Collection<?> coll), 1, Collection<?>/
org.apache.commons.collections4.Bag,  Iterator<E> iterator(), 1, none
org.apache.commons.collections4.map.Flat3Map, public V get(final Object key), 10, Object/
org.apache.commons.collections4.map.Flat3Map, public int size(), 2, none
org.apache.commons.collections4.map.Flat3Map, public boolean isEmpty(), 1, none
org.apache.commons.collections4.map.Flat3Map, public boolean containsKey(final Object key), 10, Object/
org.apache.commons.collections4.map.Flat3Map, public boolean containsValue(final Object value), 9, Object/
org.apache.commons.collections4.map.Flat3Map, public V put(final K key, final V value), 13, K/V/
org.apache.commons.collections4.map.Flat3Map, public void putAll(final Map<? extends K, ? extends V> map), 4, Map<? extends K,? extends V>/
org.apache.commons.collections4.map.Flat3Map, private void convertToMap(), 1, none
org.apache.commons.collections4.map.Flat3Map, protected AbstractHashedMap<K, V> createDelegateMap(), 1, none
org.apache.commons.collections4.map.Flat3Map, public V remove(final Object key), 17, Object/
org.apache.commons.collections4.map.Flat3Map, public void clear(), 2, none
org.apache.commons.collections4.map.Flat3Map, public MapIterator<K, V> mapIterator(), 3, none
org.apache.commons.collections4.map.Flat3Map, public Set<Map.Entry<K, V>> entrySet(), 2, none
org.apache.commons.collections4.map.Flat3Map, public Set<K> keySet(), 2, none
org.apache.commons.collections4.map.Flat3Map, public Collection<V> values(), 2, none
org.apache.commons.collections4.map.Flat3Map, private void writeObject(final ObjectOutputStream out) throws IOException, 2, ObjectOutputStream/
org.apache.commons.collections4.map.Flat3Map, private void readObject(final ObjectInputStream in) throws IOException, ClassNotFoundException, 3, ObjectInputStream/
org.apache.commons.collections4.map.Flat3Map, public Flat3Map<K, V> clone(), 2, none
org.apache.commons.collections4.map.Flat3Map, public boolean equals(final Object obj), 12, Object/
org.apache.commons.collections4.map.Flat3Map, public int hashCode(), 5, none
org.apache.commons.collections4.map.Flat3Map, public String toString(), 9, none
org.apache.commons.collections4.map.Flat3Map, org.apache.commons.collections4.map.Flat3Map.FlatMapIterator, 9, 1/public boolean hasNext()/2/public K next()/2/public void remove()/2/public K getKey()/2/public V getValue()/2/public V setValue(final V value)/1/public void reset()/2/public String toString()/
org.apache.commons.collections4.map.Flat3Map.EntrySet, public int size(), 1, none
org.apache.commons.collections4.map.Flat3Map.EntrySet, public void clear(), 1, none
org.apache.commons.collections4.map.Flat3Map.EntrySet, public boolean remove(final Object obj), 2, Object/
org.apache.commons.collections4.map.Flat3Map.EntrySet, public Iterator<Map.Entry<K, V>> iterator(), 3, none
org.apache.commons.collections4.map.Flat3Map.FlatMapEntry,  void setRemoved(final boolean flag), 1, boolean/
org.apache.commons.collections4.map.Flat3Map.FlatMapEntry, public K getKey(), 2, none
org.apache.commons.collections4.map.Flat3Map.FlatMapEntry, public V getValue(), 2, none
org.apache.commons.collections4.map.Flat3Map.FlatMapEntry, public V setValue(final V value), 2, V/
org.apache.commons.collections4.map.Flat3Map.FlatMapEntry, public boolean equals(final Object obj), 5, Object/
org.apache.commons.collections4.map.Flat3Map.FlatMapEntry, public int hashCode(), 4, none
org.apache.commons.collections4.map.Flat3Map.FlatMapEntry, public String toString(), 2, none
org.apache.commons.collections4.map.Flat3Map.EntryIterator, public boolean hasNext(), 1, none
org.apache.commons.collections4.map.Flat3Map.EntryIterator, public Map.Entry<K, V> nextEntry(), 2, none
org.apache.commons.collections4.map.Flat3Map.EntryIterator, public void remove(), 2, none
org.apache.commons.collections4.map.Flat3Map.EntrySetIterator, public Map.Entry<K, V> next(), 1, none
org.apache.commons.collections4.map.Flat3Map.KeySet, public int size(), 1, none
org.apache.commons.collections4.map.Flat3Map.KeySet, public void clear(), 1, none
org.apache.commons.collections4.map.Flat3Map.KeySet, public boolean contains(final Object key), 1, Object/
org.apache.commons.collections4.map.Flat3Map.KeySet, public boolean remove(final Object key), 1, Object/
org.apache.commons.collections4.map.Flat3Map.KeySet, public Iterator<K> iterator(), 3, none
org.apache.commons.collections4.map.Flat3Map.KeySetIterator, public K next(), 1, none
org.apache.commons.collections4.map.Flat3Map.Values, public int size(), 1, none
org.apache.commons.collections4.map.Flat3Map.Values, public void clear(), 1, none
org.apache.commons.collections4.map.Flat3Map.Values, public boolean contains(final Object value), 1, Object/
org.apache.commons.collections4.map.Flat3Map.Values, public Iterator<V> iterator(), 3, none
org.apache.commons.collections4.map.Flat3Map.ValuesIterator, public V next(), 1, none
org.apache.commons.collections4.map.PredicatedMap, public static PredicatedMap<K, V> predicatedMap(final Map<K, V> map, final Predicate<? super K> keyPredicate, final Predicate<? super V> valuePredicate), 1, Map<K,V>/Predicate<? super K>/Predicate<? super V>/
org.apache.commons.collections4.map.PredicatedMap, private void writeObject(final ObjectOutputStream out) throws IOException, 1, ObjectOutputStream/
org.apache.commons.collections4.map.PredicatedMap, private void readObject(final ObjectInputStream in) throws IOException, ClassNotFoundException, 1, ObjectInputStream/
org.apache.commons.collections4.map.PredicatedMap, protected void validate(final K key, final V value), 3, K/V/
org.apache.commons.collections4.map.PredicatedMap, protected V checkSetValue(final V value), 2, V/
org.apache.commons.collections4.map.PredicatedMap, protected boolean isSetValueChecking(), 1, none
org.apache.commons.collections4.map.PredicatedMap, public V put(final K key, final V value), 1, K/V/
org.apache.commons.collections4.map.PredicatedMap, public void putAll(final Map<? extends K, ? extends V> mapToCopy), 1, Map<? extends K,? extends V>/
org.apache.commons.collections4.map.LazyMap, public static LazyMap<K, V> lazyMap(final Map<K, V> map, final Factory<? extends V> factory), 1, Map<K,V>/Factory<? extends V>/
org.apache.commons.collections4.map.LazyMap, public static LazyMap<K, V> lazyMap(final Map<K, V> map, final Transformer<? super K, ? extends V> factory), 1, Map<K,V>/Transformer<? super K,? extends V>/
org.apache.commons.collections4.map.LazyMap, private void writeObject(final ObjectOutputStream out) throws IOException, 1, ObjectOutputStream/
org.apache.commons.collections4.map.LazyMap, private void readObject(final ObjectInputStream in) throws IOException, ClassNotFoundException, 1, ObjectInputStream/
org.apache.commons.collections4.map.LazyMap, public V get(final Object key), 2, Object/
org.apache.commons.collections4.map.ListOrderedMap, public static ListOrderedMap<K, V> listOrderedMap(final Map<K, V> map), 1, Map<K,V>/
org.apache.commons.collections4.map.ListOrderedMap, private void writeObject(final ObjectOutputStream out) throws IOException, 1, ObjectOutputStream/
org.apache.commons.collections4.map.ListOrderedMap, private void readObject(final ObjectInputStream in) throws IOException, ClassNotFoundException, 1, ObjectInputStream/
org.apache.commons.collections4.map.ListOrderedMap, public OrderedMapIterator<K, V> mapIterator(), 1, none
org.apache.commons.collections4.map.ListOrderedMap, public K firstKey(), 2, none
org.apache.commons.collections4.map.ListOrderedMap, public K lastKey(), 2, none
org.apache.commons.collections4.map.ListOrderedMap, public K nextKey(final Object key), 2, Object/
org.apache.commons.collections4.map.ListOrderedMap, public K previousKey(final Object key), 2, Object/
org.apache.commons.collections4.map.ListOrderedMap, public V put(final K key, final V value), 2, K/V/
org.apache.commons.collections4.map.ListOrderedMap, public void putAll(final Map<? extends K, ? extends V> map), 1, Map<? extends K,? extends V>/
org.apache.commons.collections4.map.ListOrderedMap, public void putAll(int index, final Map<? extends K, ? extends V> map), 3, int/Map<? extends K,? extends V>/
org.apache.commons.collections4.map.ListOrderedMap, public V remove(final Object key), 2, Object/
org.apache.commons.collections4.map.ListOrderedMap, public void clear(), 1, none
org.apache.commons.collections4.map.ListOrderedMap, public Set<K> keySet(), 1, none
org.apache.commons.collections4.map.ListOrderedMap, public List<K> keyList(), 1, none
org.apache.commons.collections4.map.ListOrderedMap, public Collection<V> values(), 1, none
org.apache.commons.collections4.map.ListOrderedMap, public List<V> valueList(), 1, none
org.apache.commons.collections4.map.ListOrderedMap, public Set<Map.Entry<K, V>> entrySet(), 1, none
org.apache.commons.collections4.map.ListOrderedMap, public String toString(), 5, none
org.apache.commons.collections4.map.ListOrderedMap, public K get(final int index), 1, int/
org.apache.commons.collections4.map.ListOrderedMap, public V getValue(final int index), 1, int/
org.apache.commons.collections4.map.ListOrderedMap, public int indexOf(final Object key), 1, Object/
org.apache.commons.collections4.map.ListOrderedMap, public V setValue(final int index, final V value), 1, int/V/
org.apache.commons.collections4.map.ListOrderedMap, public V put(int index, final K key, final V value), 4, int/K/V/
org.apache.commons.collections4.map.ListOrderedMap, public V remove(final int index), 1, int/
org.apache.commons.collections4.map.ListOrderedMap, public List<K> asList(), 1, none
org.apache.commons.collections4.map.ListOrderedMap, org.apache.commons.collections4.map.ListOrderedMap.ValuesView, 1, 1/public int size()/1/public boolean contains(final Object value)/1/public void clear()/1/public Iterator<V> iterator()/1/public V get(final int index)/1/public V set(final int index, final V value)/1/public V remove(final int index)/
org.apache.commons.collections4.map.ListOrderedMap.KeySetView, public int size(), 1, none
org.apache.commons.collections4.map.ListOrderedMap.KeySetView, public boolean contains(final Object value), 1, Object/
org.apache.commons.collections4.map.ListOrderedMap.KeySetView, public void clear(), 1, none
org.apache.commons.collections4.map.ListOrderedMap.KeySetView, public Iterator<K> iterator(), 1, none
org.apache.commons.collections4.map.ListOrderedMap.EntrySetView, private Set<Map.Entry<K, V>> getEntrySet(), 2, none
org.apache.commons.collections4.map.ListOrderedMap.EntrySetView, public int size(), 1, none
org.apache.commons.collections4.map.ListOrderedMap.EntrySetView, public boolean isEmpty(), 1, none
org.apache.commons.collections4.map.ListOrderedMap.EntrySetView, public boolean contains(final Object obj), 1, Object/
org.apache.commons.collections4.map.ListOrderedMap.EntrySetView, public boolean containsAll(final Collection<?> coll), 1, Collection<?>/
org.apache.commons.collections4.map.ListOrderedMap.EntrySetView, public boolean remove(final Object obj), 3, Object/
org.apache.commons.collections4.map.ListOrderedMap.EntrySetView, public void clear(), 1, none
org.apache.commons.collections4.map.ListOrderedMap.EntrySetView, public boolean equals(final Object obj), 2, Object/
org.apache.commons.collections4.map.ListOrderedMap.EntrySetView, public int hashCode(), 1, none
org.apache.commons.collections4.map.ListOrderedMap.EntrySetView, public String toString(), 1, none
org.apache.commons.collections4.map.ListOrderedMap.EntrySetView, public Iterator<Map.Entry<K, V>> iterator(), 1, none
org.apache.commons.collections4.map.ListOrderedMap.ListOrderedIterator, public Map.Entry<K, V> next(), 1, none
org.apache.commons.collections4.map.ListOrderedMap.ListOrderedIterator, public void remove(), 1, none
org.apache.commons.collections4.map.ListOrderedMap.ListOrderedMapEntry, public V getValue(), 1, none
org.apache.commons.collections4.map.ListOrderedMap.ListOrderedMapEntry, public V setValue(final V value), 1, V/
org.apache.commons.collections4.map.ListOrderedMap.ListOrderedMapIterator, public boolean hasNext(), 1, none
org.apache.commons.collections4.map.ListOrderedMap.ListOrderedMapIterator, public K next(), 1, none
org.apache.commons.collections4.map.ListOrderedMap.ListOrderedMapIterator, public boolean hasPrevious(), 1, none
org.apache.commons.collections4.map.ListOrderedMap.ListOrderedMapIterator, public K previous(), 1, none
org.apache.commons.collections4.map.ListOrderedMap.ListOrderedMapIterator, public void remove(), 2, none
org.apache.commons.collections4.map.ListOrderedMap.ListOrderedMapIterator, public K getKey(), 2, none
org.apache.commons.collections4.map.ListOrderedMap.ListOrderedMapIterator, public V getValue(), 2, none
org.apache.commons.collections4.map.ListOrderedMap.ListOrderedMapIterator, public V setValue(final V value), 2, V/
org.apache.commons.collections4.map.ListOrderedMap.ListOrderedMapIterator, public void reset(), 1, none
org.apache.commons.collections4.map.ListOrderedMap.ListOrderedMapIterator, public String toString(), 2, none
org.apache.commons.collections4.map.CaseInsensitiveMap, protected Object convertKey(final Object key), 3, Object/
org.apache.commons.collections4.map.CaseInsensitiveMap, public CaseInsensitiveMap<K, V> clone(), 1, none
org.apache.commons.collections4.map.CaseInsensitiveMap, private void writeObject(final ObjectOutputStream out) throws IOException, 1, ObjectOutputStream/
org.apache.commons.collections4.map.CaseInsensitiveMap, private void readObject(final ObjectInputStream in) throws IOException, ClassNotFoundException, 1, ObjectInputStream/
org.apache.commons.collections4.map.UnmodifiableMap, public static Map<K, V> unmodifiableMap(final Map<? extends K, ? extends V> map), 2, Map<? extends K,? extends V>/
org.apache.commons.collections4.map.UnmodifiableMap, private void writeObject(final ObjectOutputStream out) throws IOException, 1, ObjectOutputStream/
org.apache.commons.collections4.map.UnmodifiableMap, private void readObject(final ObjectInputStream in) throws IOException, ClassNotFoundException, 1, ObjectInputStream/
org.apache.commons.collections4.map.UnmodifiableMap, public void clear(), 1, none
org.apache.commons.collections4.map.UnmodifiableMap, public V put(final K key, final V value), 1, K/V/
org.apache.commons.collections4.map.UnmodifiableMap, public void putAll(final Map<? extends K, ? extends V> mapToCopy), 1, Map<? extends K,? extends V>/
org.apache.commons.collections4.map.UnmodifiableMap, public V remove(final Object key), 1, Object/
org.apache.commons.collections4.map.UnmodifiableMap, public MapIterator<K, V> mapIterator(), 2, none
org.apache.commons.collections4.map.UnmodifiableMap, public Set<Map.Entry<K, V>> entrySet(), 1, none
org.apache.commons.collections4.map.UnmodifiableMap, public Set<K> keySet(), 1, none
org.apache.commons.collections4.map.UnmodifiableMap, public Collection<V> values(), 1, none
org.apache.commons.collections4.map.CompositeMap, public void setMutator(final MapMutator<K, V> mutator), 1, MapMutator<K,V>/
org.apache.commons.collections4.map.CompositeMap, public synchronized void addComposited(final Map<K, V> map) throws IllegalArgumentException, 5, Map<K,V>/
org.apache.commons.collections4.map.CompositeMap, public synchronized Map<K, V> removeComposited(final Map<K, V> map), 3, Map<K,V>/
org.apache.commons.collections4.map.CompositeMap, public void clear(), 2, none
org.apache.commons.collections4.map.CompositeMap, public boolean containsKey(final Object key), 3, Object/
org.apache.commons.collections4.map.CompositeMap, public boolean containsValue(final Object value), 3, Object/
org.apache.commons.collections4.map.CompositeMap, public Set<Map.Entry<K, V>> entrySet(), 2, none
org.apache.commons.collections4.map.CompositeMap, public V get(final Object key), 3, Object/
org.apache.commons.collections4.map.CompositeMap, public boolean isEmpty(), 3, none
org.apache.commons.collections4.map.CompositeMap, public Set<K> keySet(), 2, none
org.apache.commons.collections4.map.CompositeMap, public V put(final K key, final V value), 2, K/V/
org.apache.commons.collections4.map.CompositeMap, public void putAll(final Map<? extends K, ? extends V> map), 2, Map<? extends K,? extends V>/
org.apache.commons.collections4.map.CompositeMap, public V remove(final Object key), 3, Object/
org.apache.commons.collections4.map.CompositeMap, public int size(), 2, none
org.apache.commons.collections4.map.CompositeMap, public Collection<V> values(), 2, none
org.apache.commons.collections4.map.CompositeMap, public boolean equals(final Object obj), 2, Object/
org.apache.commons.collections4.map.CompositeMap, public int hashCode(), 1, none
org.apache.commons.collections4.map.CompositeMap, org.apache.commons.collections4.map.CompositeMap.MapMutator, 1, 1/ void resolveCollision(CompositeMap<K, V> composite, Map<K, V> existing, Map<K, V> added, Collection<K> intersect)/1/ V put(CompositeMap<K, V> map, Map<K, V>[] composited, K key, V value)/1/ void putAll(CompositeMap<K, V> map, Map<K, V>[] composited, Map<? extends K, ? extends V> mapToAdd)/
org.apache.commons.collections4.map.SingletonMap, public K getKey(), 1, none
org.apache.commons.collections4.map.SingletonMap, public V getValue(), 1, none
org.apache.commons.collections4.map.SingletonMap, public V setValue(final V value), 1, V/
org.apache.commons.collections4.map.SingletonMap, public boolean isFull(), 1, none
org.apache.commons.collections4.map.SingletonMap, public int maxSize(), 1, none
org.apache.commons.collections4.map.SingletonMap, public V get(final Object key), 2, Object/
org.apache.commons.collections4.map.SingletonMap, public int size(), 1, none
org.apache.commons.collections4.map.SingletonMap, public boolean isEmpty(), 1, none
org.apache.commons.collections4.map.SingletonMap, public boolean containsKey(final Object key), 1, Object/
org.apache.commons.collections4.map.SingletonMap, public boolean containsValue(final Object value), 1, Object/
org.apache.commons.collections4.map.SingletonMap, public V put(final K key, final V value), 2, K/V/
org.apache.commons.collections4.map.SingletonMap, public void putAll(final Map<? extends K, ? extends V> map), 1, Map<? extends K,? extends V>/
org.apache.commons.collections4.map.SingletonMap, public V remove(final Object key), 1, Object/
org.apache.commons.collections4.map.SingletonMap, public void clear(), 1, none
org.apache.commons.collections4.map.SingletonMap, public Set<Map.Entry<K, V>> entrySet(), 1, none
org.apache.commons.collections4.map.SingletonMap, public Set<K> keySet(), 1, none
org.apache.commons.collections4.map.SingletonMap, public Collection<V> values(), 1, none
org.apache.commons.collections4.map.SingletonMap, public OrderedMapIterator<K, V> mapIterator(), 1, none
org.apache.commons.collections4.map.SingletonMap, public K firstKey(), 1, none
org.apache.commons.collections4.map.SingletonMap, public K lastKey(), 1, none
org.apache.commons.collections4.map.SingletonMap, public K nextKey(final K key), 1, K/
org.apache.commons.collections4.map.SingletonMap, public K previousKey(final K key), 1, K/
org.apache.commons.collections4.map.SingletonMap, protected boolean isEqualKey(final Object key), 2, Object/
org.apache.commons.collections4.map.SingletonMap, protected boolean isEqualValue(final Object value), 2, Object/
org.apache.commons.collections4.map.SingletonMap, public SingletonMap<K, V> clone(), 1, none
org.apache.commons.collections4.map.SingletonMap, public boolean equals(final Object obj), 4, Object/
org.apache.commons.collections4.map.SingletonMap, public int hashCode(), 3, none
org.apache.commons.collections4.map.SingletonMap, public String toString(), 3, none
org.apache.commons.collections4.map.SingletonMap, org.apache.commons.collections4.map.SingletonMap.SingletonMapIterator, 3, 1/public boolean hasNext()/2/public K next()/1/public boolean hasPrevious()/2/public K previous()/1/public void remove()/2/public K getKey()/2/public V getValue()/2/public V setValue(final V value)/1/public void reset()/2/public String toString()/
org.apache.commons.collections4.map.SingletonMap.SingletonValues, public int size(), 1, none
